monsterId,monster,slug,traitIndex,trait,sourceTrait,declaredAutomation,ruleKind,battleImpact,status,issues,runtimeConsumers,directTests
"srd-5.1:iron-golem","铁魔像","iron-golem","2","魔法抗性","Magic Resistance","headless","magic-resistance","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts | src/rulesets/dnd5e/passiveDefenses.ts","src/rulesets/dnd5e/monsters.test.ts | src/components/map/Dnd5eMonsterAbilityTemplateLibrary.test.tsx | src/lib/combatResolutionTrace.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/fleshGolemHeadless.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts | src/rulesets/dnd5e/passiveDefenses.test.ts"
"srd-5.1:iron-golem","铁魔像","iron-golem","3","魔法武器","Magic Weapons","headless","magic-weapons","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/headlessCombatEngine.ts | src/rulesets/dnd5e/mapBridge.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts","src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/combatSimulation.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/fleshGolemHeadless.test.ts | src/rulesets/dnd5e/mapBridge.test.ts | src/rulesets/dnd5e/monsterTurnPlanner.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:jackal","胡狼","jackal","0","敏锐听觉与嗅觉","Keen Hearing and Smell","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:jackal","胡狼","jackal","1","集群战术","Pack Tactics","headless","pack-tactics","true","verified-full","","src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts","src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterSchema.test.ts"
"srd-5.1:killer-whale","虎鲸","killer-whale","0","回声定位","Echolocation","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:killer-whale","虎鲸","killer-whale","1","屏息","Hold Breath","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:killer-whale","虎鲸","killer-whale","2","敏锐听觉","Keen Hearing","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:knight","骑士","knight","0","勇敢","Brave","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:kobold","狗头人","kobold","0","阳光敏感","Sunlight Sensitivity","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:kobold","狗头人","kobold","1","集群战术","Pack Tactics","headless","pack-tactics","true","verified-full","","src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts","src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterSchema.test.ts"
"srd-5.1:kraken","海妖克拉肯","kraken","0","两栖","Amphibious","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:kraken","海妖克拉肯","kraken","1","行动自如","Freedom of Movement","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:kraken","海妖克拉肯","kraken","2","攻城怪物","Siege Monster","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:lamia","拉弥亚","lamia","0","天生施法","Innate Spellcasting","dm-adjudication","","false","delegated-to-monster-spells","","",""
"srd-5.1:lemure","劣魔","lemure","0","魔鬼视界","Devil's Sight","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:lemure","劣魔","lemure","1","地狱再生","Hellish Rejuvenation","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:lich","巫妖","lich","0","传奇抗性","Legendary Resistance","headless","legendary-resistance","true","verified-full","","src/lib/combatInterruptProtocol.ts | src/lib/combatInterruptQueue.ts | src/lib/sharedResourceValidation.ts | src/pages/MapsWorkspacePage.tsx | src/rulesets/dnd5e/monsterGenericAbilities.ts","src/lib/sharedServerCore.test.ts | src/rulesets/dnd5e/headlessCombatEngine.test.ts | src/rulesets/dnd5e/monsterLegendaryResistanceTraits.test.ts"
"srd-5.1:lich","巫妖","lich","1","复苏","Rejuvenation","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:lich","巫妖","lich","2","施法","Spellcasting","dm-adjudication","","true","delegated-to-monster-spells","","",""
"srd-5.1:lich","巫妖","lich","3","驱散抗性","Turn Resistance","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:lion","狮子","lion","0","敏锐嗅觉","Keen Smell","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:lion","狮子","lion","1","集群战术","Pack Tactics","headless","pack-tactics","true","verified-full","","src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts","src/rulesets/dnd5e/monsterAttackAction.test.ts | src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterSchema.test.ts"
"srd-5.1:lion","狮子","lion","2","猛扑","Pounce","headless","charge-damage","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/pages/MapsWorkspacePage.tsx | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/headlessCombatEngine.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterTurnPlanner.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts","src/rulesets/dnd5e/monsterAttackAction.test.ts | src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:lion","狮子","lion","3","助跑跳跃","Running Leap","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:lizardfolk","蜥蜴人","lizardfolk","0","屏息","Hold Breath","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:mage","法师","mage","0","施法","Spellcasting","dm-adjudication","","true","delegated-to-monster-spells","","",""
"srd-5.1:magma-mephit","岩浆魔蝠","magma-mephit","0","死亡爆裂","Death Burst","headless","death-area-saving-throw","true","verified-full","","src/pages/maps/settleDnd5eCombatResult.ts | src/rulesets/dnd5e/combatSimulation.ts | src/rulesets/dnd5e/headlessCombatEngine.ts","src/rulesets/dnd5e/monsterDeathAreaAndUnnervingMaskCatalog.test.ts"
"srd-5.1:magma-mephit","岩浆魔蝠","magma-mephit","1","虚假外表","False Appearance","dm-adjudication","","false","excluded-narrative-transform","","",""
"srd-5.1:magma-mephit","岩浆魔蝠","magma-mephit","2","天生施法","Innate Spellcasting","dm-adjudication","","false","delegated-to-monster-spells","","",""
"srd-5.1:magmin","岩浆怪","magmin","0","死亡爆裂","Death Burst","headless","death-area-saving-throw","true","verified-full","","src/pages/maps/settleDnd5eCombatResult.ts | src/rulesets/dnd5e/combatSimulation.ts | src/rulesets/dnd5e/headlessCombatEngine.ts","src/rulesets/dnd5e/monsterDeathAreaAndUnnervingMaskCatalog.test.ts"
"srd-5.1:magmin","岩浆怪","magmin","1","燃火照明","Ignited Illumination","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:mammoth","猛犸象","mammoth","0","践踏冲锋","Trampling Charge","headless","charge-damage","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/pages/MapsWorkspacePage.tsx | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/headlessCombatEngine.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterTurnPlanner.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts","src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/monsterAttackAction.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:manticore","蝎尾狮","manticore","0","尾刺再生","Tail Spike Regrowth","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:marilith","六臂蛇魔","marilith","0","魔法抗性","Magic Resistance","headless","magic-resistance","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts | src/rulesets/dnd5e/passiveDefenses.ts","src/components/map/Dnd5eMonsterAbilityTemplateLibrary.test.tsx | src/lib/combatResolutionTrace.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/fleshGolemHeadless.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts | src/rulesets/dnd5e/passiveDefenses.test.ts"
"srd-5.1:marilith","六臂蛇魔","marilith","1","魔法武器","Magic Weapons","headless","magic-weapons","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/headlessCombatEngine.ts | src/rulesets/dnd5e/mapBridge.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts","src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/combatSimulation.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/fleshGolemHeadless.test.ts | src/rulesets/dnd5e/mapBridge.test.ts | src/rulesets/dnd5e/monsterTurnPlanner.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:marilith","六臂蛇魔","marilith","2","多重反应","Reactive","headless","reactive","true","verified-full","","src/rulesets/dnd5e/monsterGenericAbilities.ts","src/rulesets/dnd5e/monsterParryHeadless.test.ts | src/rulesets/dnd5e/turnEconomy.test.ts"
"srd-5.1:mastiff","獒犬","mastiff","0","敏锐听觉与嗅觉","Keen Hearing and Smell","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:medusa","美杜莎","medusa","0","石化凝视","Petrifying Gaze","headless","turn-start-gaze","true","verified-full","","src/rulesets/dnd5e/headlessCombatEngine.ts","src/rulesets/dnd5e/monsterBasiliskGazeHeadless.test.ts"
"srd-5.1:merfolk","人鱼","merfolk","0","两栖","Amphibious","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:merrow","魔化人鱼","merrow","0","两栖","Amphibious","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:mimic","拟态怪","mimic","0","变形生物","Shapechanger","dm-adjudication","","true","excluded-narrative-transform","","",""
"srd-5.1:mimic","拟态怪","mimic","1","黏附（仅物体形态）","Adhesive (Object Form Only)","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:mimic","拟态怪","mimic","2","虚假外表（仅物体形态）","False Appearance (Object Form Only)","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:mimic","拟态怪","mimic","3","擒抱者","Grappler","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:minotaur","牛头人","minotaur","0","冲锋","Charge","headless","charge-damage","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/pages/MapsWorkspacePage.tsx | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/headlessCombatEngine.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterTurnPlanner.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts","src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/monsterAttackAction.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:minotaur","牛头人","minotaur","1","迷宫记忆","Labyrinthine Recall","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:minotaur","牛头人","minotaur","2","鲁莽","Reckless","headless","reckless","true","verified-full","","src/rulesets/dnd5e/monsterGenericAbilities.ts","src/rulesets/dnd5e/monsterTriggeredAttackTraits.test.ts | src/rulesets/dnd5e/monsterSchema.test.ts"
"srd-5.1:minotaur-skeleton","牛头人骷髅","minotaur-skeleton","0","冲锋","Charge","headless","charge-damage","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/pages/MapsWorkspacePage.tsx | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/headlessCombatEngine.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterTurnPlanner.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts","src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/monsterAttackAction.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:mule","骡子","mule","0","驮兽","Beast of Burden","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:mule","骡子","mule","1","稳步","Sure-Footed","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:mummy-lord","木乃伊领主","mummy-lord","0","魔法抗性","Magic Resistance","headless","magic-resistance","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts | src/rulesets/dnd5e/passiveDefenses.ts","src/components/map/Dnd5eMonsterAbilityTemplateLibrary.test.tsx | src/lib/combatResolutionTrace.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/fleshGolemHeadless.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts | src/rulesets/dnd5e/passiveDefenses.test.ts"
"srd-5.1:mummy-lord","木乃伊领主","mummy-lord","1","复苏","Rejuvenation","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:mummy-lord","木乃伊领主","mummy-lord","2","施法","Spellcasting","dm-adjudication","","true","delegated-to-monster-spells","","",""
"srd-5.1:nalfeshnee","纳尔弗魔","nalfeshnee","0","魔法抗性","Magic Resistance","headless","magic-resistance","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts | src/rulesets/dnd5e/passiveDefenses.ts","src/components/map/Dnd5eMonsterAbilityTemplateLibrary.test.tsx | src/lib/combatResolutionTrace.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/fleshGolemHeadless.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts | src/rulesets/dnd5e/passiveDefenses.test.ts"
"srd-5.1:night-hag","夜鬼婆","night-hag","0","天生施法","Innate Spellcasting","dm-adjudication","","true","delegated-to-monster-spells","","",""
"srd-5.1:night-hag","夜鬼婆","night-hag","1","魔法抗性","Magic Resistance","headless","magic-resistance","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts | src/rulesets/dnd5e/passiveDefenses.ts","src/components/map/Dnd5eMonsterAbilityTemplateLibrary.test.tsx | src/lib/combatResolutionTrace.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/fleshGolemHeadless.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts | src/rulesets/dnd5e/passiveDefenses.test.ts"
"srd-5.1:night-hag","夜鬼婆","night-hag","2","夜鬼婆物品","Night Hag Items","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:nightmare","梦魇兽","nightmare","0","赋予火焰抗性","Confer Fire Resistance","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:nightmare","梦魇兽","nightmare","1","照明","Illumination","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:ochre-jelly","赭冻怪","ochre-jelly","0","无定形","Amorphous","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:ochre-jelly","赭冻怪","ochre-jelly","1","蛛行","Spider Climb","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:octopus","章鱼","octopus","0","屏息","Hold Breath","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:octopus","章鱼","octopus","1","水下伪装","Underwater Camouflage","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:octopus","章鱼","octopus","2","水下呼吸","Water Breathing","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:ogre-zombie","食人魔僵尸","ogre-zombie","0","亡灵坚韧","Undead Fortitude","headless","undead-fortitude","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/headlessCombatEngine.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts","src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/headlessCombatEngine.test.ts"
"srd-5.1:oni","鬼人","oni","0","天生施法","Innate Spellcasting","dm-adjudication","","false","delegated-to-monster-spells","","",""
"srd-5.1:oni","鬼人","oni","1","魔法武器","Magic Weapons","headless","magic-weapons","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/headlessCombatEngine.ts | src/rulesets/dnd5e/mapBridge.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts","src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/combatSimulation.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/fleshGolemHeadless.test.ts | src/rulesets/dnd5e/mapBridge.test.ts | src/rulesets/dnd5e/monsterTurnPlanner.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:oni","鬼人","oni","2","再生","Regeneration","headless","regeneration","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts | src/rulesets/dnd5e/tokenStatusMarkers.ts | src/store/roomCommands.ts","src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/beginTurnAction.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:orc","兽人","orc","0","侵略性","Aggressive","dm-adjudication","","true","combat-manual-gap","原文包含战斗效果但仍依赖 DM 裁定","",""
"srd-5.1:otyugh","奥图克","otyugh","0","有限心灵感应","Limited Telepathy","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:owl","猫头鹰","owl","0","掠飞","Flyby","headless","flyby","true","verified-full","","src/rulesets/dnd5e/monsterGenericAbilities.ts","src/rulesets/dnd5e/flyingSnakeHeadless.test.ts | src/store/characterTokenPresentation.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:owl","猫头鹰","owl","1","敏锐听觉与视觉","Keen Hearing and Sight","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:owlbear","枭熊","owlbear","0","敏锐视觉与嗅觉","Keen Sight and Smell","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:panther","黑豹","panther","0","敏锐嗅觉","Keen Smell","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:panther","黑豹","panther","1","猛扑","Pounce","headless","charge-damage","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/pages/MapsWorkspacePage.tsx | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/headlessCombatEngine.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterTurnPlanner.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts","src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/monsterAttackAction.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:phase-spider","相位蜘蛛","phase-spider","0","以太跃迁","Ethereal Jaunt","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:phase-spider","相位蜘蛛","phase-spider","1","蛛行","Spider Climb","dm-adjudication","","false","exploration-manual-gap","","",""
"srd-5.1:phase-spider","相位蜘蛛","phase-spider","2","蛛网行者","Web Walker","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:pit-fiend","深狱炼魔","pit-fiend","0","恐惧灵光","Fear Aura","headless","turn-start-saving-throw-aura","true","verified-full","","src/components/rules/Dnd5eCustomPluginBuilder.tsx | src/rulesets/dnd5e/activities/dnd5eActivityValidation.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/declarativeSubclassAbility.ts | src/rulesets/dnd5e/headlessCombatEngine.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts","src/rulesets/dnd5e/monsterTurnStartAuraHeadless.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts | src/rulesets/dnd5e/turnStartSavingThrowAura.test.ts"
"srd-5.1:pit-fiend","深狱炼魔","pit-fiend","1","魔法抗性","Magic Resistance","headless","magic-resistance","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterStatBlockPaste.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts | src/rulesets/dnd5e/passiveDefenses.ts","src/rulesets/dnd5e/monsters.test.ts | src/components/map/Dnd5eMonsterAbilityTemplateLibrary.test.tsx | src/lib/combatResolutionTrace.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/fleshGolemHeadless.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts | src/rulesets/dnd5e/passiveDefenses.test.ts"
"srd-5.1:pit-fiend","深狱炼魔","pit-fiend","2","魔法武器","Magic Weapons","headless","magic-weapons","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/headlessCombatEngine.ts | src/rulesets/dnd5e/mapBridge.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts","src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/combatSimulation.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/fleshGolemHeadless.test.ts | src/rulesets/dnd5e/mapBridge.test.ts | src/rulesets/dnd5e/monsterTurnPlanner.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:pit-fiend","深狱炼魔","pit-fiend","3","天生施法","Innate Spellcasting","dm-adjudication","","false","delegated-to-monster-spells","","",""
"srd-5.1:planetar","行星神使","planetar","0","天使武器","Angelic Weapons","headless","magic-weapons","true","verified-full","","src/components/map/Dnd5eMonsterWorkshopDialog.tsx | src/components/map/monsterWorkshopReview.ts | src/rulesets/dnd5e/customMonsterWorkshop.ts | src/rulesets/dnd5e/headlessCombatEngine.ts | src/rulesets/dnd5e/mapBridge.ts | src/rulesets/dnd5e/monsterGenericAbilities.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.ts","src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/rulesets/dnd5e/combatSimulation.test.ts | src/rulesets/dnd5e/customMonsterWorkshop.test.ts | src/rulesets/dnd5e/fleshGolemHeadless.test.ts | src/rulesets/dnd5e/mapBridge.test.ts | src/rulesets/dnd5e/monsterTurnPlanner.test.ts | src/rulesets/dnd5e/monsterWorkshopAbilityTemplates.test.ts"
"srd-5.1:planetar","行星神使","planetar","1","神圣感知","Divine Awareness","dm-adjudication","","false","non-combat-or-narrative","","",""
"srd-5.1:planetar","行星神使","planetar","2","天生施法","Innate Spellcasting","dm-adjudication","","false","delegated-to-monster-spells","","",""
