monsterId,monster,slug,section,actionId,action,kind,complexity,declaredAutomation,structuralAutomation,status,issues,directTests
"srd-5.1:scout","斥候","scout","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts"
"srd-5.1:scout","斥候","scout","actions","shortsword","短剑","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:scout","斥候","scout","actions","longbow","长弓","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:scout","斥候","scout","actions","multiattack-longbow","多重攻击：长弓 ×2","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts"
"srd-5.1:sea-hag","海鬼婆","sea-hag","actions","claws","双爪","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:sea-hag","海鬼婆","sea-hag","actions","death-glare","死亡瞪视","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:sea-hag","海鬼婆","sea-hag","actions","illusory-appearance","幻象外貌","other","complex","dm-adjudication","non-combat","non-combat","",""
"srd-5.1:shadow","幽影","shadow","actions","strength-drain","力量吸取","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterRemainingSettlementBatch.test.ts"
"srd-5.1:shambling-mound","蔓生怪","shambling-mound","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterComplexRelationMultiattacks.test.ts | src/rulesets/dnd5e/monsterShamblingMoundEngulf.test.ts"
"srd-5.1:shambling-mound","蔓生怪","shambling-mound","actions","slam","猛击","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterComplexRelationMultiattacks.test.ts | src/rulesets/dnd5e/monsterShamblingMoundEngulf.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:shambling-mound","蔓生怪","shambling-mound","actions","engulf","吞没","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterComplexRelationMultiattacks.test.ts | src/rulesets/dnd5e/monsterMoveAction.test.ts | src/rulesets/dnd5e/monsterShamblingMoundEngulf.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:shield-guardian","盾卫者","shield-guardian","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:shield-guardian","盾卫者","shield-guardian","actions","fist","拳击","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:shield-guardian","盾卫者","shield-guardian","reactions","shield","盾牌","other","complex","dm-adjudication","dm-adjudication","manual","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:shrieker","尖叫蕈","shrieker","reactions","shriek","尖啸","other","complex","dm-adjudication","non-combat","non-combat","原文骰池 1d4 未进入结构","src/store/characterTokenPresentation.test.ts"
"srd-5.1:silver-dragon-wyrmling","银龙雏龙","silver-dragon-wyrmling","actions","bite","啃咬","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:silver-dragon-wyrmling","银龙雏龙","silver-dragon-wyrmling","actions","breath-weapons","吐息武器","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:skeleton","骷髅","skeleton","actions","shortsword","短剑","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/equipmentAttackAction.test.ts | src/rulesets/dnd5e/headlessCombatEngine.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:skeleton","骷髅","skeleton","actions","shortbow","短弓","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:solar","太阳神使","solar","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:solar","太阳神使","solar","actions","greatsword","巨剑","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:solar","太阳神使","solar","actions","slaying-longbow","屠戮长弓","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterRemainingSettlementBatch.test.ts"
"srd-5.1:solar","太阳神使","solar","actions","flying-sword","飞剑","other","complex","dm-adjudication","dm-adjudication","manual","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:solar","太阳神使","solar","actions","healing-touch","治疗之触","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterHealingTouch.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:solar","太阳神使","solar","legendaryActions","teleport","传送","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterTeleportInvisibility.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:solar","太阳神使","solar","legendaryActions","searing-burst-costs-2-actions","灼热爆发（消耗 2 动作）","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts"
"srd-5.1:solar","太阳神使","solar","legendaryActions","blinding-gaze-costs-3-actions","致盲凝视（消耗 3 动作）","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterStructuredSpecialActionBatch.test.ts"
"srd-5.1:specter","幽魂","specter","actions","life-drain","生命吸取","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterPrimarySettlementBatch.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:spider","蜘蛛","spider","actions","bite","啃咬","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/activeEffects.test.ts | src/rulesets/dnd5e/combatSimulation.test.ts | src/rulesets/dnd5e/mapBridge.test.ts | src/rulesets/dnd5e/monsterCatalogCombatGapBatch.test.ts | src/rulesets/dnd5e/monsterComplexPoisonOnHit.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:spirit-naga","邪灵纳迦","spirit-naga","actions","bite","啃咬","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:sprite","小妖精","sprite","actions","longsword","长剑","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogCombatGapBatch.test.ts"
"srd-5.1:sprite","小妖精","sprite","actions","shortbow","短弓","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogCombatGapBatch.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:sprite","小妖精","sprite","actions","heart-sight","洞察心灵","other","complex","dm-adjudication","non-combat","non-combat","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:sprite","小妖精","sprite","actions","invisibility","隐形","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterTeleportInvisibility.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:spy","间谍","spy","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/headlessCombatEngine.test.ts | src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterSchema.test.ts"
"srd-5.1:spy","间谍","spy","actions","shortsword","短剑","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/headlessCombatEngine.test.ts | src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterSchema.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:spy","间谍","spy","actions","hand-crossbow","手弩","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/headlessCombatEngine.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/rulesets/dnd5e/monsterSchema.test.ts"
"srd-5.1:steam-mephit","蒸汽魔蝠","steam-mephit","actions","claws","双爪","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:steam-mephit","蒸汽魔蝠","steam-mephit","actions","steam-breath","蒸汽吐息","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogCombatGapBatch.test.ts"
"srd-5.1:stirge","吸血飞虫","stirge","actions","blood-drain","吸血","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterRemainingSettlementBatch.test.ts"
"srd-5.1:stone-giant","石巨人","stone-giant","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:stone-giant","石巨人","stone-giant","actions","greatclub","巨棒","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:stone-giant","石巨人","stone-giant","actions","rock","投石","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:stone-giant","石巨人","stone-giant","reactions","rock-catching","接石","other","complex","dm-adjudication","dm-adjudication","manual","",""
"srd-5.1:stone-golem","石魔像","stone-golem","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:stone-golem","石魔像","stone-golem","actions","slam","猛击","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:stone-golem","石魔像","stone-golem","actions","slow","缓慢","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterStructuredSpecialActionBatch.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:storm-giant","风暴巨人","storm-giant","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:storm-giant","风暴巨人","storm-giant","actions","greatsword","巨剑","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:storm-giant","风暴巨人","storm-giant","actions","rock","投石","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterStructuredSpecialActionBatch.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:storm-giant","风暴巨人","storm-giant","actions","lightning-strike","闪电打击","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterStructuredSpecialActionBatch.test.ts"
"srd-5.1:succubus-incubus","魅魔／梦魔","succubus-incubus","actions","claw-fiend-form-only","爪击（仅邪魔形态）","weapon-attack","simple-attack","headless","headless","verified-full","",""
"srd-5.1:succubus-incubus","魅魔／梦魔","succubus-incubus","actions","charm","魅惑","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:succubus-incubus","魅魔／梦魔","succubus-incubus","actions","draining-kiss","吸能之吻","other","complex","dm-adjudication","dm-adjudication","manual","原文骰池 5d10+5 未进入结构 | 原文包含豁免，但动作无结构化豁免 | 原文要求成功半伤，但结构未声明半伤 | 原文包含状态/擒抱附效，但无结构化附效 | 原文包含生命值上限改变，但结构未声明",""
"srd-5.1:succubus-incubus","魅魔／梦魔","succubus-incubus","actions","etherealness","以太化","other","complex","dm-adjudication","dm-adjudication","manual","",""
"srd-5.1:swarm-of-bats","蝙蝠群","swarm-of-bats","actions","bites","群体啃咬","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:swarm-of-beetles","甲虫群","swarm-of-beetles","actions","bites","群体啃咬","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:swarm-of-centipedes","蜈蚣群","swarm-of-centipedes","actions","bites","群体啃咬","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterRemainingSettlementBatch.test.ts"
"srd-5.1:swarm-of-insects","昆虫群","swarm-of-insects","actions","bites","群体啃咬","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:swarm-of-poisonous-snakes","毒蛇群","swarm-of-poisonous-snakes","actions","bites","群体啃咬","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:swarm-of-quippers","食人鱼群","swarm-of-quippers","actions","bites","群体啃咬","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:swarm-of-rats","鼠群","swarm-of-rats","actions","bites","群体啃咬","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterGenericAbilities.test.ts"
"srd-5.1:swarm-of-ravens","渡鸦群","swarm-of-ravens","actions","beaks","群喙啄击","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:swarm-of-spiders","蜘蛛群","swarm-of-spiders","actions","bites","群体啃咬","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:swarm-of-wasps","蜂群","swarm-of-wasps","actions","bites","群体啃咬","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:tarrasque","塔拉斯克","tarrasque","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterCatalogOnHitBatch.test.ts | src/rulesets/dnd5e/monsterComplexRelationMultiattacks.test.ts | src/rulesets/dnd5e/monsterCompositeSpecialActions.test.ts | src/rulesets/dnd5e/monsterConditionalCompositeChildren.test.ts | src/rulesets/dnd5e/monsterMultiattackConstraints.test.ts | src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:tarrasque","塔拉斯克","tarrasque","actions","bite","啃咬","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterCatalogOnHitBatch.test.ts | src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts | src/rulesets/dnd5e/monsterComplexRelationMultiattacks.test.ts | src/rulesets/dnd5e/monsterCompositeSpecialActions.test.ts | src/rulesets/dnd5e/monsterConditionalCompositeChildren.test.ts | src/rulesets/dnd5e/monsterMultiattackConstraints.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:tarrasque","塔拉斯克","tarrasque","actions","claw","爪击","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterCatalogOnHitBatch.test.ts | src/rulesets/dnd5e/monsterComplexRelationMultiattacks.test.ts | src/rulesets/dnd5e/monsterConditionalCompositeChildren.test.ts | src/rulesets/dnd5e/monsterMultiattackConstraints.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:tarrasque","塔拉斯克","tarrasque","actions","horns","双角","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterComplexRelationMultiattacks.test.ts | src/rulesets/dnd5e/monsterConditionalCompositeChildren.test.ts | src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:tarrasque","塔拉斯克","tarrasque","actions","tail","尾击","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterComplexRelationMultiattacks.test.ts | src/rulesets/dnd5e/monsterConditionalCompositeChildren.test.ts | src/rulesets/dnd5e/monsterMultiattackConstraints.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:tarrasque","塔拉斯克","tarrasque","actions","frightful-presence","骇人威仪","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterCompositeSpecialActions.test.ts | src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:tarrasque","塔拉斯克","tarrasque","actions","swallow","吞咽","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts | src/rulesets/dnd5e/monsterComplexRelationMultiattacks.test.ts | src/rulesets/dnd5e/monsterConditionalCompositeChildren.test.ts | src/rulesets/dnd5e/monsterMultiattackConstraints.test.ts"
"srd-5.1:tarrasque","塔拉斯克","tarrasque","actions","multiattack-swallow","多重攻击：吞咽 ×5","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterComplexRelationMultiattacks.test.ts | src/rulesets/dnd5e/monsterConditionalCompositeChildren.test.ts | src/rulesets/dnd5e/monsterMultiattackConstraints.test.ts"
"srd-5.1:tarrasque","塔拉斯克","tarrasque","actions","multiattack-frightful-presence","多重攻击：骇人威仪 ×6","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts"
"srd-5.1:tarrasque","塔拉斯克","tarrasque","actions","multiattack-frightful-presence-and-swallow","多重攻击：骇人威仪 ×6","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts"
"srd-5.1:tarrasque","塔拉斯克","tarrasque","legendaryActions","attack","攻击","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterCatalogOnHitBatch.test.ts | src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts | src/rulesets/dnd5e/monsterComplexRelationMultiattacks.test.ts | src/rulesets/dnd5e/monsterCompositeSpecialActions.test.ts | src/rulesets/dnd5e/monsterConditionalCompositeChildren.test.ts | src/rulesets/dnd5e/monsterMultiattackConstraints.test.ts | src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:tarrasque","塔拉斯克","tarrasque","legendaryActions","move","移动","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogOnHitBatch.test.ts | src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts | src/rulesets/dnd5e/monsterComplexRelationMultiattacks.test.ts | src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:tarrasque","塔拉斯克","tarrasque","legendaryActions","chomp-bite-costs-2-actions","猛咬（消耗 2 动作）","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts"
"srd-5.1:tarrasque","塔拉斯克","tarrasque","legendaryActions","chomp-swallow-costs-2-actions","猛咬（消耗 2 动作）","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts"
"srd-5.1:thug","暴徒","thug","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:thug","暴徒","thug","actions","mace","硬头锤","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:thug","暴徒","thug","actions","heavy-crossbow","重弩","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:tiger","老虎","tiger","actions","bite","啃咬","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:tiger","老虎","tiger","actions","claw","爪击","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:tiger","老虎","tiger","bonusActions","pounce-bite-bonus-action","猛扑：啃咬","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts"
"srd-5.1:treant","树人","treant","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:treant","树人","treant","actions","slam","猛击","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:treant","树人","treant","actions","rock","投石","weapon-attack","simple-attack","headless","headless","verified-full","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:treant","树人","treant","actions","animate-trees","活化树木","other","complex","dm-adjudication","dm-adjudication","manual","","src/store/characterTokenPresentation.test.ts"
"srd-5.1:tribal-warrior","部落战士","tribal-warrior","actions","spear","长矛","weapon-attack","simple-attack","dm-adjudication","dm-adjudication","manual","原文骰池 1d8+1 未进入结构","src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:triceratops","三角龙","triceratops","actions","gore","顶撞","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts"
"srd-5.1:triceratops","三角龙","triceratops","actions","stomp","践踏","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts | src/rulesets/dnd5e/monsterPrimarySettlementBatch.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:triceratops","三角龙","triceratops","bonusActions","trampling-stomp-bonus-action","践踏冲锋：践踏","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts"
"srd-5.1:troll","巨魔","troll","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterComplexActionContracts.test.ts"
"srd-5.1:troll","巨魔","troll","actions","bite","啃咬","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterGenericAbilities.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:troll","巨魔","troll","actions","claw","爪击","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/endTurnAction.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:tyrannosaurus-rex","霸王龙","tyrannosaurus-rex","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/pages/maps/monsterOccurrenceTargets.test.ts | src/rulesets/dnd5e/combatSimulationMultiattackTargets.test.ts | src/rulesets/dnd5e/monsterAttackAction.test.ts | src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterCatalogOnHitBatch.test.ts | src/rulesets/dnd5e/monsterMultiattackConstraints.test.ts | src/rulesets/dnd5e/monsterMultiattackTargets.test.ts | src/rulesets/dnd5e/monsterTurnPlanner.test.ts"
"srd-5.1:tyrannosaurus-rex","霸王龙","tyrannosaurus-rex","actions","bite","啃咬","weapon-attack","complex","headless","headless","verified-full","","src/pages/maps/monsterOccurrenceTargets.test.ts | src/rulesets/dnd5e/monsterAttackAction.test.ts | src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterCatalogOnHitBatch.test.ts | src/rulesets/dnd5e/monsterMultiattackConstraints.test.ts | src/rulesets/dnd5e/monsterMultiattackTargets.test.ts | src/rulesets/dnd5e/monsterTurnPlanner.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:tyrannosaurus-rex","霸王龙","tyrannosaurus-rex","actions","tail","尾击","weapon-attack","simple-attack","headless","headless","verified-full","","src/pages/maps/monsterOccurrenceTargets.test.ts | src/rulesets/dnd5e/monsterAttackAction.test.ts | src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterMultiattackConstraints.test.ts | src/rulesets/dnd5e/monsterMultiattackTargets.test.ts | src/rulesets/dnd5e/monsterTurnPlanner.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:unicorn","独角兽","unicorn","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts | src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:unicorn","独角兽","unicorn","actions","hooves","蹄击","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:unicorn","独角兽","unicorn","actions","horn","角撞","weapon-attack","simple-attack","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogAttackTraitRuntime.test.ts | src/rulesets/dnd5e/monsters.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:unicorn","独角兽","unicorn","actions","healing-touch","治疗之触","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterHealingTouch.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:unicorn","独角兽","unicorn","actions","teleport","传送","other","complex","dm-adjudication","dm-adjudication","manual","","src/rulesets/dnd5e/monsterTeleportInvisibility.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:unicorn","独角兽","unicorn","legendaryActions","legendary-hooves","蹄击","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsters.test.ts"
"srd-5.1:unicorn","独角兽","unicorn","legendaryActions","shimmering-shield-costs-2-actions","闪烁护盾（消耗 2 动作）","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts"
"srd-5.1:unicorn","独角兽","unicorn","legendaryActions","heal-self-costs-3-actions","自我治疗（消耗 3 动作）","other","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCombatActionCoverageBatch.test.ts"
"srd-5.1:vampire-spawn","吸血鬼衍体","vampire-spawn","actions","multiattack","多重攻击","multiattack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterCurseVariantMultiattack.test.ts | src/rulesets/dnd5e/monsterVampireBiteEligibility.test.ts"
"srd-5.1:vampire-spawn","吸血鬼衍体","vampire-spawn","actions","bite","啃咬","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterCurseVariantMultiattack.test.ts | src/rulesets/dnd5e/monsterHitPointMaximumReduction.test.ts | src/rulesets/dnd5e/monsterVampireBiteEligibility.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:vampire-spawn","吸血鬼衍体","vampire-spawn","actions","claws","双爪","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterCatalogMultiattackBatch.test.ts | src/rulesets/dnd5e/monsterCurseVariantMultiattack.test.ts | src/rulesets/dnd5e/monsterVampireBiteEligibility.test.ts | src/store/characterTokenPresentation.test.ts"
"srd-5.1:vampire-spawn","吸血鬼衍体","vampire-spawn","actions","claws-grapple","双爪 (Grapple)","weapon-attack","complex","headless","headless","verified-full","","src/rulesets/dnd5e/monsterVampireBiteEligibility.test.ts"
