"ID","名称","分类","魔法类别","声明自动化","实际路径","法术委托","动作数","资源池数"
"srd-5.1:spell-scroll:sacred-flame","圣火术卷轴","consumable","scroll","headless","委托法术链路","sacred-flame:saving-throw","1","0"
"srd-5.1:spell-scroll:vicious-mockery","恶言相加卷轴","consumable","scroll","headless","委托法术链路","vicious-mockery:saving-throw","1","0"
"srd-5.1:spell-scroll:cure-wounds","疗伤术卷轴","consumable","scroll","headless","委托法术链路","cure-wounds:healing","1","0"
"srd-5.1:spell-scroll:healing-word","治愈真言卷轴","consumable","scroll","headless","委托法术链路","healing-word:healing","1","0"
"srd-5.1:spell-scroll:bane","灾祸术卷轴","consumable","scroll","headless","委托法术链路","bane:attack-save-debuff","1","0"
"srd-5.1:spell-scroll:bless","祝福术卷轴","consumable","scroll","headless","委托法术链路","bless:attack-save-buff","1","0"
"srd-5.1:spell-scroll:shield-of-faith","虔诚护盾卷轴","consumable","scroll","headless","委托法术链路","shield-of-faith:armor-class-buff","1","0"
"srd-5.1:spell-scroll:divine-favor","神恩卷轴","consumable","scroll","headless","委托法术链路","divine-favor:active-effect","1","0"
"srd-5.1:spell-scroll:inflict-wounds","致伤术卷轴","consumable","scroll","headless","委托法术链路","inflict-wounds:spell-attack","1","0"
"srd-5.1:spell-scroll:magic-missile","魔法飞弹卷轴","consumable","scroll","headless","委托法术链路","magic-missile:automatic-damage","1","0"
"srd-5.1:spell-scroll:scorching-ray","灼热射线卷轴","consumable","scroll","headless","委托法术链路","scorching-ray:spell-attack","1","0"
"srd-5.1:spell-scroll:shield","护盾术卷轴","consumable","scroll","headless","委托法术链路","shield:armor-class-buff","1","0"
"srd-5.1:spell-scroll:burning-hands","燃烧之手卷轴","consumable","scroll","headless","委托法术链路","burning-hands:saving-throw","1","0"
"srd-5.1:spell-scroll:thunderwave","雷鸣波卷轴","consumable","scroll","headless","委托法术链路","thunderwave:saving-throw","1","0"
"srd-5.1:spell-scroll:shatter","粉碎音波卷轴","consumable","scroll","headless","委托法术链路","shatter:saving-throw","1","0"
"srd-5.1:spell-scroll:fireball","火球术卷轴","consumable","scroll","headless","委托法术链路","fireball:saving-throw","1","0"
"srd-5.1:spell-scroll:lightning-bolt","闪电束卷轴","consumable","scroll","headless","委托法术链路","lightning-bolt:saving-throw","1","0"
"srd-5.1:spell-scroll:circle-of-death","死亡法阵卷轴","consumable","scroll","headless","委托法术链路","circle-of-death:saving-throw","1","0"
"srd-5.1:spell-scroll:blight","枯萎术卷轴","consumable","scroll","headless","委托法术链路","blight:saving-throw","1","0"
"srd-5.1:spell-scroll:ice-storm","冰风暴卷轴","consumable","scroll","headless","委托法术链路","ice-storm:saving-throw","1","0"
"srd-5.1:spell-scroll:cone-of-cold","寒冰锥卷轴","consumable","scroll","headless","委托法术链路","cone-of-cold:saving-throw","1","0"
"srd-5.1:spell-scroll:chain-lightning","连锁闪电卷轴","consumable","scroll","headless","委托法术链路","chain-lightning:saving-throw","1","0"
"srd-5.1:spell-scroll:disintegrate","解离术卷轴","consumable","scroll","headless","委托法术链路","disintegrate:saving-throw","1","0"
"srd-5.1:spell-scroll:freezing-sphere","冰封法球卷轴","consumable","scroll","headless","委托法术链路","freezing-sphere:saving-throw","1","0"
"srd-5.1:spell-scroll:finger-of-death","死亡一指卷轴","consumable","scroll","headless","委托法术链路","finger-of-death:saving-throw","1","0"
"srd-5.1:spell-scroll:sunburst","阳炎爆卷轴","consumable","scroll","headless","委托法术链路","sunburst:saving-throw","1","0"
"srd-5.1:spell-scroll:meteor-swarm","流星爆卷轴","consumable","scroll","headless","委托法术链路","meteor-swarm:saving-throw","1","0"
"srd-5.1:spell-scroll:power-word-kill","律令死亡卷轴","consumable","scroll","headless","委托法术链路","power-word-kill:power-word-kill","1","0"
"srd-5.1:magic-item:dragon-slayer-longsword","屠龙长剑","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:dragon-slayer-rapier","屠龙刺剑","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:dragon-slayer-scimitar","屠龙弯刀","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:dragon-slayer-shortsword","屠龙短剑","equipment","weapon","headless","装备或被动数值","","0","0"
"srd-5.1:magic-item:dragon-slayer-greatsword","屠龙巨剑","equipment","weapon","headless","装备或被动数值","","0","0"
